t_stamp,x,y,z,x_dot,y_dot,z_dot
300672.000000,464.338828,59.516242,0.000000,0.003030,0.000585,0.000000
301536.000000,466.963799,60.024874,0.000000,0.003038,0.000589,0.000000
302400.000000,469.595800,60.536346,0.000000,0.003046,0.000592,0.000000
303264.000000,472.234826,61.050663,0.000000,0.003054,0.000595,0.000000
304128.000000,474.880874,61.567835,0.000000,0.003063,0.000599,0.000000
304992.000000,477.533939,62.087868,0.000000,0.003071,0.000602,0.000000
305856.000000,480.194017,62.610768,0.000000,0.003079,0.000605,0.000000
306720.000000,482.861105,63.136544,0.000000,0.003087,0.000609,0.000000
307584.000000,485.535197,63.665203,0.000000,0.003095,0.000612,0.000000
308448.000000,488.216290,64.196751,0.000000,0.003103,0.000615,0.000000
309312.000000,490.904380,64.731196,0.000000,0.003111,0.000619,0.000000
310176.000000,493.599462,65.268545,0.000000,0.003119,0.000622,0.000000
311040.000000,496.301533,65.808805,0.000000,0.003127,0.000625,0.000000
311904.000000,499.010588,66.351983,0.000000,0.003135,0.000629,0.000000
312768.000000,501.726623,66.898087,0.000000,0.003144,0.000632,0.000000
313632.000000,504.449634,67.447122,0.000000,0.003152,0.000635,0.000000
314496.000000,507.179617,67.999098,0.000000,0.003160,0.000639,0.000000
315360.000000,509.916568,68.554020,0.000000,0.003168,0.000642,0.000000
316224.000000,512.660481,69.111896,0.000000,0.003176,0.000646,0.000000
317088.000000,515.411354,69.672732,0.000000,0.003184,0.000649,0.000000
317952.000000,518.169182,70.236537,0.000000,0.003192,0.000653,0.000000
318816.000000,520.933961,70.803316,0.000000,0.003200,0.000656,0.000000
319680.000000,523.705686,71.373077,0.000000,0.003208,0.000659,0.000000
320544.000000,526.484353,71.945827,0.000000,0.003216,0.000663,0.000000
321408.000000,529.269958,72.521574,0.000000,0.003224,0.000666,0.000000
322272.000000,532.062497,73.100323,0.000000,0.003232,0.000670,0.000000
323136.000000,534.861965,73.682083,0.000000,0.003240,0.000673,0.000000
324000.000000,537.668359,74.266860,0.000000,0.003248,0.000677,0.000000
324864.000000,540.481673,74.854661,0.000000,0.003256,0.000680,0.000000
325728.000000,543.301904,75.445493,0.000000,0.003264,0.000684,0.000000
326592.000000,546.129046,76.039363,0.000000,0.003272,0.000687,0.000000
327456.000000,548.963097,76.636278,0.000000,0.003280,0.000691,0.000000
328320.000000,551.804052,77.236246,0.000000,0.003288,0.000694,0.000000
329184.000000,554.651905,77.839272,0.000000,0.003296,0.000698,0.000000
330048.000000,557.506654,78.445365,0.000000,0.003304,0.000701,0.000000
330912.000000,560.368293,79.054530,0.000000,0.003312,0.000705,0.000000
331776.000000,563.236818,79.666776,0.000000,0.003320,0.000709,0.000000
